name,description,period,start,end,position_scale_config_json,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
ratio_1p5_scale_0p25,期权型低估且价格/债底 > 1.5 时，买入金额和排序金额乘以 0.25,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio"", ""name"": ""ratio_1p5_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.015285,-0.010926,-0.167408,0.4427,262,242,-0.052778
moneyness_1p6_scale_0p75,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2019,20190101,20191231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p75"", ""position_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.335637,0.128271,-0.110179,0.5793,164,244,0.100726
moneyness_1p6_scale_0p75,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2020,20200101,20201231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p75"", ""position_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.063487,-0.167654,-0.14558,0.3396,106,243,-0.204049
moneyness_1p6_scale_0p75,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2021,20210101,20211231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p75"", ""position_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.160089,0.038391,-0.080829,0.6084,166,243,0.018184
moneyness_1p6_scale_0p75,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2022,20220101,20221231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p75"", ""position_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.13819,0.023831,-0.157606,0.3351,188,242,-0.01557
moneyness_1p6_scale_0p75,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2023,20230101,20231231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p75"", ""position_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.045959,-0.01834,-0.118543,0.3882,170,242,-0.047976
moneyness_1p6_scale_0p75,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p75"", ""position_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.008148,-0.00379,-0.172531,0.4502,251,242,-0.046923
moneyness_1p6_scale_0p5,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2019,20190101,20191231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p5"", ""position_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.295445,0.088079,-0.123904,0.6184,152,244,0.057103
moneyness_1p6_scale_0p5,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2020,20200101,20201231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p5"", ""position_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.076855,-0.181022,-0.155015,0.3793,116,243,-0.219776
moneyness_1p6_scale_0p5,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2021,20210101,20211231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p5"", ""position_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.121801,0.000103,-0.091998,0.5939,197,243,-0.022897
moneyness_1p6_scale_0p5,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2022,20220101,20221231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p5"", ""position_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.066986,0.095035,-0.107428,0.3833,240,242,0.068178
moneyness_1p6_scale_0p5,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2023,20230101,20231231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p5"", ""position_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.037465,-0.009845,-0.100857,0.3709,213,242,-0.035059
moneyness_1p6_scale_0p5,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p5"", ""position_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.00953,-0.005171,-0.17079,0.4643,252,242,-0.047869
moneyness_1p6_scale_0p25,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2019,20190101,20191231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p25"", ""position_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.286073,0.078707,-0.136989,0.6164,159,244,0.04446
moneyness_1p6_scale_0p25,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2020,20200101,20201231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p25"", ""position_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.020989,-0.125156,-0.127625,0.3176,85,243,-0.157062
moneyness_1p6_scale_0p25,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2021,20210101,20211231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p25"", ""position_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.199448,0.07775,-0.116866,0.6417,254,243,0.048534
moneyness_1p6_scale_0p25,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2022,20220101,20221231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p25"", ""position_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.062992,0.099029,-0.111915,0.4729,277,242,0.07105
moneyness_1p6_scale_0p25,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2023,20230101,20231231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p25"", ""position_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.026693,0.000927,-0.09371,0.4366,284,242,-0.0225
moneyness_1p6_scale_0p25,期权型低估且正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""moneyness_1p6_scale_0p25"", ""position_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.017848,0.022206,-0.173764,0.4741,232,242,-0.021235
ratio_1p5_or_mny_1p6_scale_0p75,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2019,20190101,20191231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p75"", ""position_scale"": 0.75, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.347843,0.140477,-0.108887,0.5904,166,244,0.113255
ratio_1p5_or_mny_1p6_scale_0p75,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2020,20200101,20201231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p75"", ""position_scale"": 0.75, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.07945,-0.183617,-0.160759,0.3673,98,243,-0.223807
ratio_1p5_or_mny_1p6_scale_0p75,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2021,20210101,20211231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p75"", ""position_scale"": 0.75, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.145898,0.024199,-0.082652,0.6319,163,243,0.003536
